solver,time (seconds),memory_usage (MB),peak_memory_usage (MB),status,num_vars,num_clauses,satisfied_clauses,satisfaction_ratio,solved,time_budget,threads_used,cnf_file,satisfied_clauses_mean,satisfied_clauses_stdev,time (seconds)__median,time (seconds)__stdev,memory_usage (MB)__median,memory_usage (MB)__stdev,peak_memory_usage (MB)__median,peak_memory_usage (MB)__stdev,satisfaction_ratio__median,satisfaction_ratio__stdev,repetitions
MaxSatdNN,0.16559398339595646,81.103125,334.04375,UNKNOWN,1022,14955,14892,0.9958007355399532,False,,4,vlsat2_1022_14955_3.cnf,14892.2,0.4472135954999579,0.16632954200031236,0.006338553772037655,81.03125,0.20240256143389096,334.0,0.20294463145769587,0.9957873620862587,2.9903951554695385e-05,5
MaxSatdNN,1.2077593166031875,786.390625,1254.234375,UNKNOWN,11130,1186888,1181621,0.9955586373777475,False,,4,vlsat2_11130_1186888.cnf,1181616.6,63.649823251914846,1.2082020419766195,0.005869436461614852,785.359375,1.8359541222651778,1253.796875,2.5765146485853716,0.9955623445514656,5.3627489073863093e-05,5
MaxSatdNN,0.17895834201481192,81.04375,334.25625,UNKNOWN,1125,15795,15742,0.99661918328585,False,,4,vlsat2_1125_15795_3.cnf,15741.6,0.5477225575051661,0.1808503339998424,0.0076095874892679665,80.25,1.3863786995036746,333.78125,1.5758647179802585,0.9966445077556189,3.4676958373218504e-05,5
MaxSatdNN,1.0291143166017718,2557.365625,3683.109375,UNKNOWN,11280,4223777,4223025,0.9998219602976198,False,,4,vlsat2_11280_4223777.cnf,4223025,0.0,1.0148127079592086,0.040407721892343554,2583.09375,56.83968211461624,3692.375,46.80467641566385,0.9998219602976198,0.0,5
MaxSatdNN,0.22146385841770097,90.075,344.315625,UNKNOWN,1134,26703,26649,0.9979777553083923,False,,4,vlsat2_1134_26703_4.cnf,26649,0.0,0.19165649998467416,0.05191466385085426,89.46875,4.495730939423255,343.421875,4.255932784618138,0.9979777553083923,0.0,5
MaxSatdNN,1.191644058190286,769.478125,1232.871875,UNKNOWN,11374,1150943,1150209,0.9993660850276687,False,,4,vlsat2_11374_1150943.cnf,1150213.4,16.334013591276335,1.1942704169778153,0.00872461552023947,768.109375,2.4871397744824275,1231.796875,2.6808010623575744,0.9993622620755328,1.4191852760102233e-05,5
MaxSatdNN,0.24965345800155775,98.028125,353.815625,UNKNOWN,1155,42917,42840,0.9982058391779481,False,,4,vlsat2_1155_42917_4.cnf,42840,0.0,0.250085833016783,0.004560606644632324,96.78125,2.6081911610946964,352.796875,2.941183694269622,0.9982058391779481,0.0,5
MaxSatdNN,1.373637158400379,3299.55,4724.021875,UNKNOWN,11664,5532624,5531652,0.9998243148278285,False,,4,vlsat2_11664_5532624.cnf,5531652,0.0,1.3562588749919087,0.048872606834475286,3332.984375,76.26446087899699,4759.28125,89.24085663620707,0.9998243148278285,0.0,5
MaxSatdNN,0.24839474158361555,89.484375,343.559375,UNKNOWN,1183,26975,26895,0.9970194624652455,False,,4,vlsat2_1183_26975_3.cnf,26894.6,0.5477225575051661,0.25126341596478596,0.007832607871864508,87.84375,4.749203263772251,341.625,4.83253995149678,0.9970342910101946,2.0304821408877718e-05,5
MaxSatdNN,0.2645064248004928,91.9375,347.003125,UNKNOWN,1209,29889,29805,0.9971896015256448,False,,4,vlsat2_1209_29889_3.cnf,29805,0.7071067811865476,0.26625870796851814,0.01304976816266581,92.96875,3.036983141468273,347.703125,3.065754807394502,0.9971896015256448,2.3657759750635824e-05,5
MaxSatdNN,1.2368573251995258,957.940625,1483.715625,UNKNOWN,12690,1481522,1479352,0.9985440648198272,False,,4,vlsat2_12690_1481522.cnf,1479365,50.38849074937649,1.2381070000119507,0.008025154076566218,959.078125,2.2385341534696317,1484.234375,1.7128235894094581,0.9985352900598169,3.401130104676153e-05,5
MaxSatdNN,0.30903681699419394,93.078125,348.63125,UNKNOWN,1326,35956,35866,0.9974969407053065,False,,4,vlsat2_1326_35956_3.cnf,35866,0.0,0.30874616699293256,0.0034418845717352105,92.984375,1.2260896779752695,348.703125,1.326221061771943,0.9974969407053065,0.0,5
MaxSatdNN,0.34368379978695884,96.0875,352.19375,UNKNOWN,1352,42432,42341,0.9978553921568627,False,,4,vlsat2_1352_42432_3.cnf,42341,1.5811388300841898,0.3427912499755621,0.0042470097635866335,96.140625,0.36352898139281825,352.53125,0.8374037957804467,0.9978553921568627,3.72628872097517e-05,5
MaxSatdNN,1.1145867080311291,912.846875,1420.134375,UNKNOWN,14016,1374747,1374529,0.9998414253677222,False,,4,vlsat2_14016_1374747.cnf,1374529,0.0,1.113861582998652,0.008821927345907863,914.078125,3.4668033670713863,1421.5625,3.545112447528992,0.9998414253677222,0.0,5
MaxSatdNN,1.6670874501927755,3810.825,5684.14375,UNKNOWN,14280,6781327,6780375,0.9998596144972806,False,,4,vlsat2_14280_6781327.cnf,6780375,0.0,1.6597935419995338,0.048516866958831895,3782.953125,124.01295816948047,5755.1875,259.5858549475822,0.9998596144972806,0.0,5
MaxSatdNN,2.0078188331914135,3788.40625,5977.453125,UNKNOWN,14424,7585190,7562115,0.9969495029129132,False,,4,vlsat2_14424_7585190.cnf,7562051.4,878.4197743675855,1.9703898329753429,0.053911814814511246,3876.046875,282.94576884178485,5929.765625,415.8837469962309,0.9969578876732158,0.0001158072209618823,5
MaxSatdNN,1.1605240416014566,1168.2125,1751.165625,UNKNOWN,14637,1778453,1773787,0.9973662503310461,False,,4,vlsat2_14637_1778453.cnf,1773769,118.17994753764278,1.1612228750018403,0.009791032789994384,1169.328125,2.8443852312494524,1751.609375,1.507897504080599,0.9973763714869046,6.645098157646784e-05,5
MaxSatdNN,1.0811351247946732,874.921875,1370.51875,UNKNOWN,14640,1323246,1254115,0.9476398190510306,False,,4,vlsat2_14640_1323246.cnf,1253960.6,605.0184294713674,1.0796002499992028,0.010480260148622144,875.1875,0.9428881619457845,1370.09375,1.249286905973764,0.9477565018144775,0.00045722294227328617,5
MaxSatdNN,1.2580106418114156,1258.953125,1869.475,UNKNOWN,15249,1937993,1932716,0.9972838911182857,False,,4,vlsat2_15249_1937993.cnf,1932729.2,36.60191251833707,1.2590134579804726,0.006600034648187085,1259.515625,1.4219179251762388,1870.625,2.1809220294264304,0.9972770799481732,1.8886503985498607e-05,5
MaxSatdNN,1.1543261831975542,930.515625,1444.146875,UNKNOWN,15440,1409906,1331406,0.9443480629205068,False,,4,vlsat2_15440_1409906.cnf,1331442,398.67593356007836,1.1536133750341833,0.005993960408329293,930.609375,1.4220896129244107,1443.859375,1.3518379415863797,0.944322529303372,0.0002827677402323738,5
MaxSatdNN,0.4172557082143612,105.43125,364.603125,UNKNOWN,1560,54564,54465,0.9981782860494098,False,,4,vlsat2_1560_54564_3.cnf,54464.6,0.5477225575051661,0.41168974997708574,0.012710669776992917,105.375,1.4711001808807924,364.890625,1.3014133693075771,0.9981856168902573,1.0038167244044806e-05,5
MaxSatdNN,1.1148884832160548,1178.328125,1765.075,UNKNOWN,15704,1804650,1802379,0.9987419167151526,False,,4,vlsat2_15704_1804650.cnf,1802379.6,22.689204481426845,1.1160696670413017,0.0040565212314930136,1181.015625,6.896353556975781,1767.453125,6.5171835665895586,0.9987415842407115,1.257263429552247e-05,5
MaxSatdNN,0.4283074168139137,104.2375,363.984375,UNKNOWN,1586,57751,57650,0.9982511125348479,False,,4,vlsat2_1586_57751_3.cnf,57650,0.0,0.42972029198426753,0.008561684887191761,103.671875,0.9131205082025045,364.0,0.7811718710933593,0.9982511125348479,0.0,5
MaxSatdNN,1.1967153334058822,949.134375,1473.090625,UNKNOWN,15960,1464039,1372074,0.9373041291932797,False,,4,vlsat2_15960_1464039.cnf,1372249.8,625.368851159058,1.1959733749972656,0.006104161188661843,948.859375,0.6609393469241335,1472.828125,0.7371457040928204,0.9371840504248862,0.0004271531367395603,5
MaxSatdNN,1.440436275000684,1439.003125,2100.696875,UNKNOWN,16269,2203672,2196812,0.9968834744916667,False,,4,vlsat2_16269_2203672.cnf,2196804.2,148.95032729067768,1.436994208022952,0.021126439830317055,1439.390625,2.469649756924046,2101.0625,3.503513861111441,0.9968870140383869,6.759187723523672e-05,5
MaxSatdNN,1.0442461083992385,1038.575,1579.6375,UNKNOWN,16297,1562268,1463337,0.9367948392977389,False,,4,vlsat2_16297_1562268.cnf,1463524.6,403.9892325297792,1.0398995419964194,0.013276036041790205,1041.28125,7.180893703084596,1582.9375,7.618204259063451,0.9366747574679889,0.00025859150448563265,5
MaxSatdNN,1.0587439500028268,1060.653125,1609.10625,UNKNOWN,16676,1598591,1497855,0.9370042743891339,False,,4,vlsat2_16676_1598591.cnf,1497886.6,649.9371508076762,1.0594179580220953,0.010117222409093162,1060.15625,2.2227461811771265,1608.78125,1.7443897236032149,0.9369845069814605,0.00040656875386365434,5
MaxSatdNN,2.4857587415957823,3488.859375,6116.01875,UNKNOWN,16788,9021307,9017875,0.9996195673199016,False,,4,vlsat2_16788_9021307.cnf,9017875,0.0,2.41817020799499,0.15564306349496226,3497.078125,293.1726742364392,6126.4375,315.1275201099772,0.9996195673199016,0.0,5
MaxSatdNN,1.094876899814699,1152.828125,1727.7625,UNKNOWN,17688,1741702,1559401,0.8952987365232399,False,,4,vlsat2_17688_1741702.cnf,1559343.6,762.8261925235656,1.0933390410500579,0.006325507886847781,1152.3125,1.7210212266267955,1728.09375,1.64067708250664,0.8953316927924524,0.000437977445351447,5
MaxSatdNN,1.3028140582027845,1890.971875,2701.6375,UNKNOWN,18250,2995915,2995025,0.99970299557898,False,,4,vlsat2_18250_2995915.cnf,2995025.2,3.898717737923586,1.2882504590088502,0.04095334759265807,1891.0625,1.156535015547519,2701.5,1.7103273740902647,0.9997029288214119,1.3013445768287678e-06,5
MaxSatdNN,1.5782326832180842,2315.253125,3251.98125,UNKNOWN,19565,3665001,3662683,0.9993485404233178,False,,4,vlsat2_19565_3665001.cnf,3662613.4,129.91073858615383,1.5775871250079945,0.003756598073075371,2319.09375,10.309755790178786,3255.09375,9.676476843436484,0.9993675308683408,3.544630372165799e-05,5
MaxSatdNN,1.3503582578036002,1387.353125,2051.3125,UNKNOWN,20424,2157568,1992495,0.9232673083768391,False,,4,vlsat2_20424_2157568.cnf,1992012,1720.656124854702,1.3493000830058008,0.005005341088409412,1387.390625,1.1268756066276793,2042.46875,13.396526376091398,0.9234911715412909,0.000797497981456312,5
MaxSatdNN,1.417862508201506,1457.16875,2127.5625,UNKNOWN,21114,2240429,2053061,0.916392440911986,False,,4,vlsat2_21114_2240429.cnf,2053112.2,2607.9133804633925,1.4196668330114335,0.00810103230793743,1457.296875,1.1062566207428999,2127.890625,0.5994789404140899,0.9163695881458417,0.0011640241134458654,5
MaxSatdNN,1.1299167252029292,1671.503125,2411.321875,UNKNOWN,21190,2597791,2597530,0.9998995300237778,False,,4,vlsat2_21190_2597791.cnf,2597530,0.0,1.126964625029359,0.007848442986177078,1672.09375,1.1887021053706013,2412.015625,1.4452322612862267,0.9998995300237778,0.0,5
MaxSatdNN,1.1049826250062325,1679.603125,2421.06875,UNKNOWN,21546,2615351,2615086,0.9998986751682661,False,,4,vlsat2_21546_2615351.cnf,2615086,0.0,1.1051399580319412,0.008264457924182034,1678.96875,2.8125130208031925,2420.515625,3.297830134156397,0.9998986751682661,0.0,5
MaxSatdNN,1.3701323915971444,1475.721875,2165.734375,UNKNOWN,21573,2289124,2098324,0.9128935785042662,False,,4,vlsat2_21573_2289124.cnf,2089726.6,18677.808846328844,1.4514732499956153,0.1995500998953649,1475.203125,1.163165552087277,2165.78125,8.774366185265178,0.9166493383495171,0.008159369630622384,5
MaxSatdNN,1.3529065248207188,1904.8,2722.078125,UNKNOWN,22032,3022731,2868684,0.9487586556660186,False,,4,vlsat2_22032_3022731.cnf,2867842.2,2266.3116952440587,1.3510827910504304,0.008771883723506815,1905.28125,1.3832494013192271,2723.625,2.8081781029365818,0.9490371455481814,0.0007497563280503918,5
MaxSatdNN,0.41695525000104683,114.715625,376.63125,UNKNOWN,2231,68844,68436,0.9940735576085062,False,,4,vlsat2_2231_68844_2.cnf,68436,0.0,0.4176637919736095,0.003632407854435182,115.140625,1.5170499100845365,375.890625,1.6874131922116764,0.9940735576085062,0.0,5
MaxSatdNN,0.4359055752051063,114.93125,376.071875,UNKNOWN,2340,70758,70406,0.995025297492863,False,,4,vlsat2_2340_70758_2.cnf,70406,0.0,0.4375570000265725,0.006192598172897177,114.875,0.5573330397414996,375.453125,0.9358448931647274,0.995025297492863,0.0,5
MaxSatdNN,1.164459458203055,1726.378125,2487.95,UNKNOWN,23961,2714844,2437933,0.8981810372898038,False,,4,vlsat2_23961_2714844.cnf,2438421.4,1730.4003294035747,1.1632210409734398,0.007485672410675965,1728.25,3.6024249916289026,2487.1875,3.78709517225934,0.898001137450255,0.0006373848108413051,5
MaxSatdNN,0.5329144584015012,127.890625,396.5,UNKNOWN,2403,100259,100170,0.9991122991452139,False,,4,vlsat2_2403_100259_2.cnf,100170,0.0,0.5349297919892706,0.004568591176304869,128.328125,1.1514363482461807,396.703125,0.9176944403980554,0.9991122991452139,0.0,5
MaxSatdNN,1.1992374499910512,1763.89375,2536.103125,UNKNOWN,24450,2770239,2487157,0.8977956053611259,False,,4,vlsat2_24450_2770239.cnf,2487108.4,894.7059852264318,1.197803333052434,0.0070481904910968994,1764.5,1.3795379661321394,2536.328125,0.9869509945407624,0.8978131489737889,0.0003229706841996135,5
MaxSatdNN,1.007746033417061,141.14375,413.271875,UNKNOWN,2548,119204,119106,0.9991778799369149,False,,4,vlsat2_2548_119204_3.cnf,119106,0.0,1.0032276250422,0.008072632291079442,139.96875,4.323460369925056,411.703125,3.690636907262756,0.9991778799369149,0.0,5
MaxSatdNN,1.3791489332099445,2008.975,2860.553125,UNKNOWN,26104,3131630,2837479,0.9058410476333412,False,,4,vlsat2_26104_3131630.cnf,2836759,2032.3913255079594,1.3796173330047168,0.004816816379949318,2008.78125,0.8417656062928088,2849.6875,24.78796458922278,0.9060709598515789,0.0006489883305204973,5
MaxSatdNN,1.3940357920015232,2035.978125,2922.4,UNKNOWN,26606,3191844,2891162,0.9058766656515795,False,,4,vlsat2_26606_3191844.cnf,2891417,1894.0076557395432,1.3926072500180453,0.004295969168013479,2037.6875,4.143904950911338,2941.53125,33.75404634308678,0.905796774529081,0.0005933897946577563,5
MaxSatdNN,1.46750309180934,2067.790625,2931.6125,UNKNOWN,26988,3251923,2923218,0.8990299585814301,False,,4,vlsat2_26988_3251923.cnf,2923576.2,961.7175780862071,1.4661523340037093,0.0021824714141270313,2071.515625,9.203128979201177,2935.578125,8.91124722743329,0.8989198083718465,0.00029573811498190234,5
MaxSatdNN,1.4612760167918168,2101.66875,2994.446875,UNKNOWN,27507,3314450,2980303,0.899411063675723,False,,4,vlsat2_27507_3314450.cnf,2981053,2561.7369107697223,1.4444250419619493,0.04398598695576924,2101.390625,0.9447247656394427,2977.03125,31.301419805432747,0.8991847817888338,0.0007728995491769958,5
MaxSatdNN,1.5497077418258414,3710.39375,5471.603125,UNKNOWN,28930,6497511,6497019,0.9999242786968733,False,,4,vlsat2_28930_6497511.cnf,6497019,0.0,1.5386343340505846,0.03140051292503751,3637.625,201.6350412705194,5537.921875,301.88597320894604,0.9999242786968733,0.0,5
MaxSatdNN,1.7468873831792735,2420.921875,3399.496875,UNKNOWN,29040,3874024,3870643,0.9991221530893974,False,,4,vlsat2_29040_3874024.cnf,3870623.2,531.2388351767969,1.747844957979396,0.0048662318838892105,2425.484375,7.924640481297085,3404.78125,8.205568088575586,0.9991272640541204,0.00013712843161962893,5
MaxSatdNN,1.6236863165860995,2347.253125,3307.39375,UNKNOWN,29205,3712921,3365530,0.9063520069508616,False,,4,vlsat2_29205_3712921.cnf,3365213.4,3493.856937540517,1.625639832986053,0.0068461583055059155,2347.953125,1.614804252359245,3310.765625,6.951495595598475,0.9064372767424893,0.0009409995358211121,5
MaxSatdNN,1.621340408595279,3451.2625,5591.11875,UNKNOWN,29456,6615638,6615146,0.9999256307554918,False,,4,vlsat2_29456_6615638.cnf,6615146,0.0,1.615102834010031,0.03894537784366633,3596.96875,345.3089612728745,5746.09375,332.6335607941591,0.9999256307554918,0.0,5
MaxSatdNN,1.654473833204247,2380.296875,3344.809375,UNKNOWN,29736,3780419,3427154,0.9066491835957866,False,,4,vlsat2_29736_3780419.cnf,3427513.8,2078.436960795299,1.6523222500109114,0.007851801007619428,2379.28125,1.852271093313557,3344.21875,1.5582128685612886,0.9065540089603824,0.0005497901054870548,5
MaxSatdNN,1.6258038833970203,2387.74375,3354.109375,UNKNOWN,29945,3796274,3796010,0.9999304581281541,False,,4,vlsat2_29945_3796274.cnf,3796010,0.0,1.6296164999948815,0.00971468424369211,2387.0625,1.5034790383473924,3353.953125,1.494292527000654,0.9999304581281541,0.0,5
MaxSatdNN,1.6883836000110022,2416.915625,3395.184375,UNKNOWN,30195,3855554,3471347,0.9004994353600028,False,,4,vlsat2_30195_3855554.cnf,3471924.2,3354.023807309662,1.6902658750186674,0.007833875632749628,2417.203125,0.76853719107308,3394.9375,0.7161467803024042,0.9003497292477294,0.000869920070451519,5
MaxSatdNN,1.7114212248008698,2462.975,3454.509375,UNKNOWN,30744,3925645,3536142,0.9006234644243175,False,,4,vlsat2_30744_3925645.cnf,3535528,2392.9023172708075,1.7108533750288188,0.003274647987841017,2464.46875,4.41374584041152,3456.1875,4.674051019157525,0.9007798718427162,0.000609556472190114,5
MaxSatdNN,1.29179417520063,3203.909375,4631.63125,UNKNOWN,31552,5400750,5288455,0.9790673887885941,False,,4,vlsat2_31552_5400750.cnf,5287698.2,2584.8770183511633,1.277659167011734,0.032663205739553544,3254.25,114.43519345453375,4615.71875,47.518726520364446,0.9792075174744248,0.00047861445509439547,5
MaxSatdNN,1.883559124788735,2721.76875,3840.690625,UNKNOWN,32480,4362044,3960611,0.9079649357044541,False,,4,vlsat2_32480_4362044.cnf,3960583,3837.1813222728997,1.8814709580037743,0.00717578856063681,2722.125,0.8065739417049748,3796.703125,61.26463114470596,0.9079713547135242,0.0008796750611119356,5
MaxSatdNN,1.0259756835759617,278.2,594.271875,UNKNOWN,3252,372331,372065,0.9992855819150165,False,,4,vlsat2_3252_372331_3.cnf,372065,0.0,1.025667124951724,0.005385258655321695,278.171875,0.26271382660130393,594.1875,1.1367442544389657,0.9992855819150165,0.0,5
MaxSatdNN,1.0172402500058524,2705.303125,3884.415625,UNKNOWN,33040,4437242,3967716,0.8935810577831905,False,,4,vlsat2_33040_4437242.cnf,3965035.4,4415.4411784101485,1.0098751250188798,0.020825345962674484,2705.4375,0.6543499278864482,3904.578125,86.75890933851909,0.8941851717801282,0.0009950868531421629,5
MaxSatdNN,1.0401556416065432,2787.596875,4064.365625,UNKNOWN,33582,4529625,4021793,0.8877654110439606,False,,4,vlsat2_33582_4529625.cnf,4021244.4,2355.084350930981,1.0395229579880834,0.015257444394360622,2788.03125,1.018948887794427,4081.359375,36.37083275903836,0.887886524822695,0.0005199292106809833,5
MaxSatdNN,1.0872213581809773,2871.4,4150.740625,UNKNOWN,34099,4695729,4161102,0.886214302401182,False,,4,vlsat2_34099_4695729.cnf,4161422.2,3237.8442210829107,1.0918252500123344,0.008500033851900374,2870.21875,2.079786694666667,4136.96875,45.47820402143894,0.8861461127760993,0.0006895296174636461,5
MaxSatdNN,1.0762073331861757,2717.74375,4046.209375,UNKNOWN,34161,4607712,4088022,0.8868492214791203,False,,4,vlsat2_34161_4607712.cnf,4086345.8,3961.285548909596,1.062922167009674,0.041908825557243866,2830.28125,253.4790063114202,4074.265625,89.20170494468736,0.8872130028960143,0.0008597077137003273,5
MaxSatdNN,1.0187476418097503,181.434375,465.59375,UNKNOWN,3456,192912,192811,0.9994733349921208,False,,4,vlsat2_3456_192912_2.cnf,192810.4,0.8944271909999159,1.0197859160252847,0.011004514366223177,181.25,3.2832843396037905,465.265625,3.006584570779608,0.9994764452185453,4.636451807082849e-06,5
MaxSatdNN,1.0148298915708438,183.703125,467.203125,UNKNOWN,3480,190496,190380,0.9993910633294137,False,,4,vlsat2_3480_190496_3.cnf,190380,0.0,1.0150683329557069,0.010726645720008575,183.1875,2.8565773540528356,466.859375,2.954261520720957,0.9993910633294137,0.0,5
MaxSatdNN,1.1813969581970014,3054.925,4402.35,UNKNOWN,35929,5082743,4545160,0.8941676964583887,False,,4,vlsat2_35929_5082743.cnf,4544824.6,1721.278681678246,1.1794089580071159,0.00585308837751343,3100.90625,106.29962042151332,4415.609375,35.833389618112285,0.8942336844495187,0.00033865152766490296,5
MaxSatdNN,1.2075235164258629,3120.25625,4474.978125,UNKNOWN,36518,5166057,4617990,0.8941350821332401,False,,4,vlsat2_36518_5166057.cnf,4619152.8,2033.8478802506347,1.2017172499909066,0.014171372026645737,3146.4375,62.10210708262291,4450.0,65.67417484225392,0.8939099975087383,0.000393694432765747,5
MaxSatdNN,1.217262216785457,3136.41875,4469.83125,UNKNOWN,36603,5137412,4561934,0.8879808744169243,False,,4,vlsat2_36603_5137412.cnf,4561923.6,1530.0465025612784,1.217763458029367,0.01253848128043897,3134.125,4.169905316858226,4448.53125,66.68819045448565,0.8879828987824998,0.00029782437199144955,5
MaxSatdNN,1.202513508393895,3110.009375,4522.88125,UNKNOWN,36792,5273558,4635498,0.8791304087297418,False,,4,vlsat2_36792_5273558.cnf,4636145.2,2459.4533335682545,1.193108250037767,0.020750936845271902,3197.484375,183.78627359068892,4515.34375,33.80984747278243,0.8790076832377685,0.0004663745679042998,5
MaxSatdNN,1.2938406666042284,3167.3,4599.91875,UNKNOWN,37758,5364539,4766796,0.8884250072559823,False,,4,vlsat2_37758_5364539.cnf,4765990.6,2784.744835707573,1.2898181669879705,0.019336724726212697,3239.53125,146.7321393817287,4588.875,60.29132096570005,0.8885751413122358,0.0005191023563641757,5
MaxSatdNN,1.379518041794654,3434.50625,4990.959375,UNKNOWN,39552,5878762,5261848,0.894986801642931,False,,4,vlsat2_39552_5878762.cnf,5261414.4,2326.7860451704623,1.3769050830160268,0.021292932130350856,3544.65625,242.12330313478387,5109.609375,264.44418434849763,0.8950605586686449,0.0003957952448441378,5
MaxSatdNN,1.4279140833998099,3389.3375,5088.98125,UNKNOWN,40170,5970608,5345896,0.8952732787012646,False,,4,vlsat2_40170_5970608.cnf,5345325.8,3445.584377141271,1.424632832990028,0.026016452472797293,3461.109375,190.63838503212372,5158.359375,200.57386614723762,0.8953687798629554,0.0005770910394956874,5
MaxSatdNN,1.4311449000029826,3547.403125,5186.865625,UNKNOWN,40896,6104639,5425924,0.8883775764627524,False,,4,vlsat2_40896_6104639.cnf,5423224.4,5726.794242855247,1.4196268750238232,0.030022374500732803,3652.34375,156.2136666350121,5214.140625,101.3632628695935,0.8888197975343014,0.0009381053069403835,5
MaxSatdNN,1.4624464415945113,3529.346875,5235.7625,UNKNOWN,41535,6200014,5514262,0.8892120888759284,False,,4,vlsat2_41535_6200014.cnf,5513127.4,2708.187271958865,1.4456524169654585,0.03884324465051444,3658.59375,208.5544217372815,5327.109375,206.28907844749986,0.8893950884627034,0.0004368034123727474,5
MaxSatdNN,1.585780708200764,3535.69375,5442.903125,UNKNOWN,41875,6420498,5723491,0.8914285465083861,False,,4,vlsat2_41875_6420498.cnf,5723415.2,2234.120565233667,1.5826935839722864,0.03100718926613725,3456.578125,274.3428842518946,5499.71875,261.4185422337765,0.8914403524461809,0.00034796686569074214,5
MaxSatdNN,1.0201311669894495,404.328125,752.290625,UNKNOWN,4424,545056,544851,0.9996238918569835,False,,4,vlsat2_4424_545056.cnf,544851,0.0,1.0194534590118565,0.003977839545766972,404.234375,0.5619572033860764,752.21875,0.8086296036737092,0.9996238918569835,0.0,5
MaxSatdNN,1.7477198334177957,3827.196875,6003.728125,UNKNOWN,45150,7165285,6399832,0.8931341879632143,False,,4,vlsat2_45150_7165285.cnf,6399561,2532.352759786835,1.745935874991119,0.031102365327718783,3840.09375,79.4370532847884,6157.09375,371.2876990867918,0.8931720092082869,0.00035341968390468587,5
MaxSatdNN,1.839956366410479,3550.20625,5970.553125,UNKNOWN,46440,7369989,6584788,0.8933788096562967,False,,4,vlsat2_46440_7369989.cnf,6584192,2718.277119794816,1.8393980410182849,0.04536683744986656,3546.453125,286.6619546097862,6022.53125,332.06336105754866,0.893459678162342,0.0003688305531792478,5
MaxSatdNN,1.1486431335797533,882.740625,1390.765625,UNKNOWN,47817,1337056,877600,0.6559819484000671,False,,4,vlsat2_47817_1337056.cnf,877084.6,1468.623947782413,1.1465829169610515,0.007083074466854139,881.703125,2.1603674455980864,1390.796875,1.165136878359148,0.6563674221573367,0.0010984012246176614,5
MaxSatdNN,1.026017592009157,573.415625,970.79375,UNKNOWN,5152,824642,824320,0.9996095275283092,False,,4,vlsat2_5152_824642.cnf,824320,0.0,1.0271325000212528,0.004552999398984517,572.78125,1.0085450341643154,970.796875,1.602320704673381,0.9996095275283092,0.0,5
MaxSatdNN,0.09552099999273196,77.646875,330.225,UNKNOWN,544,8738,8704,0.9961089494163424,False,,4,vlsat2_544_8738_3.cnf,8704,0.0,0.09789820801233873,0.005675255618216967,77.78125,0.6221222812377805,330.453125,0.8938128255890604,0.9961089494163424,0.0,5
MaxSatdNN,1.0254327750066294,260.99375,570.00625,UNKNOWN,5525,327765,327424,0.9989584000732232,False,,4,vlsat2_5525_327765.cnf,327423.6,2.3021728866442674,1.025237374997232,0.007898354601486026,261.40625,1.7552098788321584,570.203125,1.2937462258399055,0.9989596204597806,7.023852109441518e-06,5
MaxSatdNN,1.2045108500053174,755.609375,1207.859375,UNKNOWN,5568,1124240,1123796,0.9996054223297517,False,,4,vlsat2_5568_1124240.cnf,1123796.4,0.5477225575051661,1.2044913329882547,0.004818423151915824,755.21875,0.6595897162251698,1207.703125,0.712009836879028,0.9996050665338362,4.871936219488905e-07,5
MaxSatdNN,1.1093593167955986,705.665625,1142.825,UNKNOWN,5600,1042700,1042300,0.999616380550494,False,,4,vlsat2_5600_1042700.cnf,1042300,0.0,1.1103065829956904,0.0026296620869292507,705.75,1.3000995304446887,1143.046875,0.8206770023508031,0.999616380550494,0.0,5
MaxSatdNN,2.86306731661316,3375.3,6703.30625,UNKNOWN,57038,10572502,9914404,0.9377724969926703,False,,4,vlsat2_57038_10572502.cnf,9914601.6,3049.167066593761,2.877956375014037,0.07323383952486259,3358.75,129.55931136407298,6616.140625,256.7809325843085,0.9377538069985705,0.00028840543767156364,5
MaxSatdNN,2.93524089200655,3689.2875,6709.4,UNKNOWN,58380,10775711,9700466,0.9005807041410074,False,,4,vlsat2_58380_10775711.cnf,9704397.4,7698.23507695108,2.9244345420156606,0.045085057829628114,3749.3125,195.51135114804555,6740.390625,102.84123280590846,0.9002158651062561,0.0007144062305448656,5
MaxSatdNN,2.9759029500186442,3630.45625,6895.875,UNKNOWN,59204,10973962,10291492,0.9378286347264552,False,,4,vlsat2_59204_10973962.cnf,10291695.8,3134.5983315251096,2.952856249990873,0.0837401939747554,3714.515625,283.84077898952927,6944.75,282.1834031662049,0.9378100634939323,0.00028563961963102495,5
MaxSatdNN,0.11378270838176832,78.996875,331.51875,UNKNOWN,600,11440,11400,0.9965034965034965,False,,4,vlsat2_600_11440_3.cnf,11400,0.0,0.114635499950964,0.0036642505406081377,79.328125,0.6639613893612338,331.703125,0.7869634829123268,0.9965034965034965,0.0,5
MaxSatdNN,3.709826608572621,3770.6375,7125.79375,UNKNOWN,67996,13708722,12322368,0.8988770944512552,False,,4,vlsat2_67996_13708722.cnf,12322456.2,4379.367100392476,3.6910195839591324,0.12165025388319328,3824.453125,159.92229039394024,7278.21875,382.92207032041983,0.8988706605911185,0.00031945845137077203,5
